gene,lpv_Treated_vs_Initial,lpv_Untreated_vs_Initial,annot,KOG
Acropora_018674,-1.5174795644618095,-1.2172144665138291,NA,NA
Acropora_018676,-1.998852398690917,-4.201463936519215,NA,NA
Acropora_018682,-2.5242727828799434,-3.3270302574834862,superoxide-generating NADPH oxidase activator activity,Signal transduction mechanisms
Acropora_018683,7.380521179691632,5.015263663361937,Belongs to the argonaute family,"Cell cycle control, cell division, chromosome partitioning"
Acropora_018686,4.490416165035883,9.381968053629858,DNA polymerase binding,
Acropora_018687,2.2200589843424234,4.081058099364016,Flagellar C1a complex subunit C1a-32,Function Unknown
Acropora_018690,-4.095153388960458,-1.5197486554401698,lethal(3)malignant brain tumor-like protein,Transcription
Acropora_018692,-4.176048786337232,-8.195933687411296,BEN domain-containing protein 3,Function Unknown
Acropora_018695,1.8819772991305266,2.855808223627223,calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential,Inorganic ion transport and metabolism
Acropora_018700,-1.631811893549976,-1.5683517354168925,phosphoserine phosphatase,Amino acid transport and metabolism
Acropora_018704,-2.0109918340595345,-2.400226175864565,Coiled-coil domain-containing protein,Function Unknown
Acropora_018714,6.296064551969634,7.835649750197226,"positive regulation of DNA-templated transcription, elongation",Function Unknown
Acropora_018716,-1.6171362992962883,-3.050195167673931,protein transport into plasma membrane raft,Cytoskeleton
Acropora_018720,1.2882316206627726,4.07280025355879,"positive regulation of DNA-templated transcription, elongation",Transcription
Acropora_018726,-4.89335669689999,-6.636921012923454,NA,NA
Acropora_018750,2.6036232262539807,7.646799870480095,translational elongation,"Translation, ribosomal structure and biogenesis"
Acropora_018760,4.917338096361888,10.282386077565393,clathrin light chain binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_018778,1.6017143824440718,6.872637628720904,hydrolase activity,Signal transduction mechanisms
Acropora_018807,1.5540667536492738,2.312271298809903,NA,NA
Acropora_018894,-1.1135528366258969,-1.4398979274519423,NA,NA
Acropora_018913,-1.0309149566300428,-1.2615951121968816,Nucleolar GTP-binding protein 2,Function Unknown
Acropora_018921,-1.2596702995283409,-2.475376280216207,-,
Acropora_018925,-3.9892557054495117,1.208644290346449,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",Lipid transport and metabolism
Acropora_018929,1.1152092834084684,3.3016561251056062,NA,NA
Acropora_018932,-4.9985989910418995,-9.72680244750478,NA,NA
Acropora_018935,-2.266462998756969,-5.016425286379016,structural constituent of cytoskeleton,Cytoskeleton
Acropora_018936,3.4835278687998934,8.868739797154774,Phytochelatin synthase,Inorganic ion transport and metabolism
Acropora_018940,-1.6248659678280757,-1.6800790029432815,-,
Acropora_018942,-1.1793249979192804,-7.947160294734197,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_018969,1.4505415355824018,4.206977050225281,"Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling",Chromatin structure and dynamics
Acropora_018973,1.442253360848838,3.5695958593430417,protein heterodimerization activity,"Replication, recombination and repair"
Acropora_018996,-2.91435823994418,-3.1817278374664206,NA,NA
Acropora_019039,-3.9694274257091475,-5.604398685448151,NA,NA
Acropora_019081,1.1312328629978268,2.8410038184147806,NA,NA
Acropora_019100,-3.0383954670143076,-1.8845306461272249,NA,NA
Acropora_019105,-2.7081782750257415,-3.345278424105024,NA,NA
Acropora_019123,2.8093580103572777,2.718416290677013,NA,NA
Acropora_019157,-1.5411948995996472,-2.573715508733319,C-terminal domain on Strawberry notch homologue,
Acropora_019172,-3.2836039955097664,-2.9808474033999954,Mab-21,Signal transduction mechanisms
Acropora_019179,3.0254195099511247,8.719617792165389,protein import into mitochondrial inner membrane,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_019181,4.908905422401717,7.201889638431358,NA,NA
Acropora_019182,-2.1911684587415223,-1.4525465317251955,"splicing factor, suppressor of white-apricot",RNA processing and modification
Acropora_019186,-3.3570759557025656,-2.6428895853922976,cationic amino acid transporter,Amino acid transport and metabolism
Acropora_019197,-3.3770476255186153,-1.2151149455007644,NA,NA
Acropora_019201,-5.170827340636758,-5.5206651671678495,negative regulation of innate immune response,Function Unknown
Acropora_019212,-3.354547804598792,-2.299687473703214,Transcription elongation factor that enhances transcription elongation by RNA polymerase II (RNAPII),Transcription
Acropora_019221,1.8199460249769412,5.992279155948096,fructose-bisphosphate aldolase,Carbohydrate transport and metabolism
Acropora_019225,-3.893470537412048,-4.095932674199822,NACHT domain,Function Unknown
Acropora_019226,-1.0282038700274547,-1.1333308180464274,NA,NA
Acropora_019241,-2.268241851105374,-4.2860509747177185,macrophage migration inhibitory factor binding,
Acropora_019247,1.7917192809999014,3.540359915889643,AMPA glutamate receptor activity,
Acropora_019257,1.9954710502868016,1.9498079845663712,NA,NA
Acropora_019329,-4.088528768888076,-3.210428993612524,NA,NA
Acropora_019361,-1.9048806340029547,-2.6007844048417033,Belongs to the MIP aquaporin (TC 1.A.8) family,Carbohydrate transport and metabolism
Acropora_019364,-1.8152450824909392,-5.744586027486564,cAMP-dependent protein kinase regulator activity,Signal transduction mechanisms
Acropora_019366,2.03334001395693,3.4112633114188786,AMPA glutamate receptor activity,
Acropora_019371,1.1284522984923386,2.2404469647309977,Nitric oxide synthase,Energy production and conversion
Acropora_019374,1.5694923091497348,4.82930891113223,Chromobox homolog 7b,Chromatin structure and dynamics
Acropora_019379,-2.210437456355004,1.9176947314410846,NA,NA
Acropora_019380,-2.58353908581654,-2.897285131269717,ribosomal protein L15,"Translation, ribosomal structure and biogenesis"
Acropora_019383,1.160609469346487,2.6198230640295717,NA,NA
Acropora_019394,-2.997992617002948,-1.5611458830476062,NA,NA
Acropora_019404,-1.612220192621359,-4.657711474550822,NA,NA
Acropora_019414,4.002887884769528,3.0992510884089057,Cathepsin propeptide inhibitor domain (I29),"Posttranslational modification, protein turnover, chaperones"
Acropora_019422,-3.0960286339050915,-2.023493611953539,domain in transcription factors and synapse-associated proteins,Function Unknown
Acropora_019424,-8.445220827345153,-7.606517886546747,-,
Acropora_019425,2.8130924785050535,5.345548286813413,Cathepsin propeptide inhibitor domain (I29),"Posttranslational modification, protein turnover, chaperones"
Acropora_019430,3.302212932608232,1.3445793753433715,Belongs to the peptidase C1 family,"Posttranslational modification, protein turnover, chaperones"
Acropora_019442,1.105042584958815,2.5913797246405568,NA,NA
Acropora_019452,2.5345032325793677,1.1129508245698547,"Transferrins are iron binding transport proteins which bind Fe(3 ) ion in association with the binding of an anion, usually bicarbonate",Energy production and conversion
Acropora_019459,-2.197379575397323,-6.820676323927792,NA,NA
Acropora_019462,-1.2195820296676123,-10.881974086556427,NA,NA
Acropora_019464,1.0035151244544462,1.1355879838418135,NA,NA
Acropora_019465,4.4617476361818555,9.226378100396122,pyruvate dehydrogenase (NAD+) activity,Energy production and conversion
Acropora_019480,3.8426047971579345,1.2979673186900638,Belongs to the D-alanine--D-alanine ligase family,Nucleotide transport and metabolism
Acropora_019487,3.2257004742936424,4.211010036384926,ribosomal large subunit assembly,"Translation, ribosomal structure and biogenesis"
Acropora_019508,1.8165417321760944,4.606881759746289,NA,NA
Acropora_019509,4.593214669354671,7.499732251984516,lipoamidase activity,
Acropora_019518,2.1754083950661895,9.102844455117996,cytosine C-5 DNA demethylase activity,"Replication, recombination and repair"
Acropora_019522,-8.748556932353598,-6.9508600537172445,Collagen triple helix,Function Unknown
Acropora_019523,-1.8250207763529513,-1.8809277693411224,Collagen triple helix,Function Unknown
Acropora_019525,-1.4638693660908648,-2.3397776606029366,MATH domain,"Posttranslational modification, protein turnover, chaperones"
Acropora_019528,-9.768611604112445,-6.141016956944828,Polycomb-like MTF2 factor 2,Transcription
Acropora_019536,-6.9106568988054615,-6.131033278786241,protein serine/threonine kinase activity,Carbohydrate transport and metabolism
Acropora_019537,-1.174255987519975,-2.000978576513373,"SMG6, nonsense mediated mRNA decay factor",RNA processing and modification
Acropora_019567,-4.00465005643758,-7.955792016424901,initiation of neural tube closure,Chromatin structure and dynamics
Acropora_019574,-1.1812147620100488,-1.3393888669984726,negative regulation of RIG-I signaling pathway,Function Unknown
Acropora_019576,1.5024459075797572,2.5595865133183944,mitochondrial fission,Function Unknown
Acropora_019577,1.612220192621359,1.0824909617875123,Transmembrane protein 120B,Function Unknown
Acropora_019592,-3.803489493264232,-8.474837047042016,NA,NA
Acropora_019596,2.8043055353580333,7.896784767636262,G-protein coupled receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_019601,-6.125845603126801,-7.159871766161275,negative regulation of phosphatase activity,Function Unknown
Acropora_019611,-2.1231525952757746,-6.431105877686241,NA,NA
Acropora_019612,-1.0474557207589688,-3.228907702360744,NA,NA
Acropora_019625,-1.386182800399734,-2.3585000290808695,alpha-(1->3)-fucosyltransferase activity,Carbohydrate transport and metabolism
Acropora_019626,-2.03334001395693,-2.6821413731227497,alpha-(1->3)-fucosyltransferase activity,Carbohydrate transport and metabolism
Acropora_019632,-4.184637332370967,-6.029554445758805,alpha-(1->3)-fucosyltransferase activity,Carbohydrate transport and metabolism
Acropora_019635,1.3544744433960507,2.887385934383379,NA,NA
Acropora_019639,5.763401080224696,6.553172648611675,"4 iron, 4 sulfur cluster binding",Energy production and conversion
Acropora_019641,1.1854710562391673,9.73015035180513,"Ubiquinol-cytochrome c reductase, complex III subunit X",Energy production and conversion
Acropora_019649,3.9136845732549537,10.349408892427165,"retrograde transport, endosome to Golgi","Intracellular trafficking, secretion, and vesicular transport"
Acropora_019654,-3.380679783541594,-1.9746936030192463,RNA 7-methylguanosine cap binding,Function Unknown
Acropora_019655,1.3225856732280359,1.5488170936166017,Mitosis protein DIM1,
Acropora_019656,-10.042702871726311,-5.905414317233958,NA,NA
Acropora_019658,-1.5917829470007692,-2.562373107256771,It is involved in the biological process described with chromatin remodeling,
Acropora_019663,-1.4622534910342397,-3.3447455591851565,positive regulation of growth of symbiont in host,Lipid transport and metabolism
Acropora_019666,2.6799692878814527,4.630147169639296,GTP-dependent protein binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_019669,5.876253081761988,8.778666684789801,NA,NA
Acropora_019670,1.7123644628626904,2.8410038184147806,negative regulation of cardiac chamber formation,Transcription
Acropora_019679,2.379321266007231,7.149482538513253,GTP binding,Signal transduction mechanisms
Acropora_019680,21.020250649998154,22.334918044059535,mfs general substrate transporter,Function Unknown
Acropora_019682,-2.318764996643708,-2.692779779757075,"ATP-dependent microtubule motor activity, minus-end-directed",Cytoskeleton
Acropora_019692,2.112636909328725,2.595073409499073,NA,NA
Acropora_019695,5.378754757259287,5.191180427249634,NA,NA
Acropora_019697,8.108952137640339,12.725592729663479,positive regulation of vascular endothelial growth factor signaling pathway,Cytoskeleton
Acropora_019698,-6.561772391230527,-4.014721282345584,NA,NA
Acropora_019704,-1.1772647356586996,-1.2816395880032159,NA,NA
Acropora_019705,-3.9059787891340156,-1.4272707024622602,activation of NF-kappaB-inducing kinase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_019709,1.756167500255483,3.251214215156131,opsin transport,Function Unknown
Acropora_019715,3.4813194273034793,4.717913814077971,extracellularly ATP-gated cation channel activity,Inorganic ion transport and metabolism
Acropora_019728,6.886972184270141,3.3495390990863148,NA,NA
Acropora_019730,-4.177354325784662,-1.9666199230665815,microtubule motor activity,Cytoskeleton
Acropora_019737,2.026779004068799,6.036915710571478,NA,NA
Acropora_019747,-1.8158092488709878,-2.8926557755219586,Calcineurin-binding protein,Function Unknown
Acropora_019748,-1.4606843647907857,-4.490497390560834,-,
Acropora_019754,-1.5091966672222719,-3.184223924055223,NA,NA
Acropora_019760,3.5955888932076934,3.5027796232133586,NA,NA
Acropora_019764,-2.4628530912550612,-6.508110146921179,Belongs to the protein kinase superfamily. AGC Ser Thr protein kinase family. GPRK subfamily,Signal transduction mechanisms
Acropora_019767,-3.0483822731449393,-1.9965730929722316,glycoside hydrolase family 63,Carbohydrate transport and metabolism
Acropora_019770,-1.0862869334717262,-2.507240814267229,activation of MAPKK activity,Signal transduction mechanisms
